FL_DATE,MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DEP_HOUR,DEP_PERIOD,ORIGIN_REGION,DEST_REGION,AIRLINE_NAME,DELAY_COST_AIRLINE,DELAY_COST_PASSENGER,DELAY_COST_TOTAL,DISTANCE,AIR_TIME
2024-05-24,5,5,SG,HYD,COK,937,39.0,1,42.5,1,9.7,8.5,5.3,0.1,2.5,9,Morning,India,India,SpiceJet,2893.8,1833.0,4726.8,508,61
2024-05-24,5,5,SG,CCU,MAA,1631,16.0,1,15.9,1,7.3,4.6,3.9,0.3,2.8,16,Afternoon,India,India,SpiceJet,1187.2,752.0,1939.2,860,103
2024-05-24,5,5,SG,CCU,COK,1041,16.2,1,6.6,0,5.6,7.2,3.7,0.4,1.6,10,Morning,India,India,SpiceJet,1202.04,761.4,1963.44,1174,141
2024-05-24,5,5,SG,COK,HYD,2021,98.6,1,107.5,1,43.7,40.0,15.9,1.3,15.0,20,Evening,India,India,SpiceJet,7316.12,4634.2,11950.32,508,61
2024-05-24,5,5,SG,AMD,HYD,810,-9.0,0,-9.9,0,,,,,,8,Morning,India,India,SpiceJet,0.0,0.0,0.0,551,66
2024-05-24,5,5,UK,DEL,MAA,1515,8.7,0,0.9,0,,,,,,15,Afternoon,India,India,Vistara,645.54,408.9,1054.44,1092,131
2024-05-24,5,5,UK,BOM,DEL,4,8.6,0,11.8,0,,,,,,0,Night,India,India,Vistara,638.12,404.2,1042.32,706,85
2024-05-24,5,5,UK,BOM,MAA,738,-5.5,0,-12.0,0,,,,,,7,Morning,India,India,Vistara,0.0,0.0,0.0,642,77
2024-05-24,5,5,UK,BOM,HYD,1816,71.5,1,71.8,1,28.9,27.7,11.8,1.6,11.4,18,Evening,India,India,Vistara,5305.3,3360.5,8665.8,387,46
2024-05-24,5,5,UK,BOM,COK,646,7.6,0,4.6,0,,,,,,6,Morning,India,India,Vistara,563.92,357.2,921.1199999999999,661,79
2024-05-24,5,5,UK,BLR,BOM,1154,16.0,1,16.4,1,7.3,5.2,3.1,0.1,2.6,11,Morning,India,India,Vistara,1187.2,752.0,1939.2,518,62
2024-05-24,5,5,UK,BLR,CCU,2019,16.0,1,14.2,0,7.8,2.6,5.5,0.3,1.9,20,Evening,India,India,Vistara,1187.2,752.0,1939.2,960,115
2024-05-24,5,5,UK,MAA,BOM,1609,21.5,1,16.1,1,9.2,8.9,4.3,0.7,2.5,16,Afternoon,India,India,Vistara,1595.3,1010.5,2605.8,642,77
2024-05-24,5,5,UK,MAA,COK,2124,-9.3,0,-1.2,0,,,,,,21,Night,India,India,Vistara,0.0,0.0,0.0,322,39
2024-05-24,5,5,UK,HYD,BOM,736,-4.6,0,-7.3,0,,,,,,7,Morning,India,India,Vistara,0.0,0.0,0.0,387,46
2024-05-24,5,5,UK,HYD,COK,2011,13.0,0,10.5,0,,,,,,20,Evening,India,India,Vistara,964.6,611.0,1575.6,508,61
2024-05-24,5,5,UK,CCU,COK,945,16.0,1,22.9,1,5.1,4.0,2.7,0.6,2.5,9,Morning,India,India,Vistara,1187.2,752.0,1939.2,1174,141
2024-05-24,5,5,UK,COK,BLR,1837,13.6,0,7.0,0,,,,,,18,Evening,India,India,Vistara,1009.12,639.2,1648.3200000000002,228,27
2024-05-24,5,5,UK,AMD,BLR,1653,41.3,1,32.7,1,14.4,8.5,12.0,0.9,3.9,16,Afternoon,India,India,Vistara,3064.46,1941.1,5005.5599999999995,759,91
2024-05-24,5,5,SQ,PVG,HND,1002,-1.0,0,6.8,0,,,,,,10,Morning,Asia,Asia,Singapore Airlines,0.0,0.0,0.0,1078,129
2024-05-24,5,5,SQ,PVG,ICN,1806,10.2,0,7.7,0,,,,,,18,Evening,Asia,Asia,Singapore Airlines,756.84,479.4,1236.24,510,61
2024-05-24,5,5,SQ,HKG,PEK,1047,7.4,0,12.6,0,,,,,,10,Morning,Asia,Asia,Singapore Airlines,549.08,347.8,896.8800000000001,1237,148
2024-05-24,5,5,SQ,ICN,HND,1254,10.6,0,6.4,0,,,,,,12,Afternoon,Asia,Asia,Singapore Airlines,786.52,498.2,1284.72,751,90
2024-05-24,5,5,SQ,ICN,HKG,1620,3.2,0,-6.6,0,,,,,,16,Afternoon,Asia,Asia,Singapore Airlines,237.44,150.4,387.84000000000003,1284,154
2024-05-24,5,5,SQ,BKK,ICN,1836,-9.9,0,-14.7,0,,,,,,18,Evening,Asia,Asia,Singapore Airlines,0.0,0.0,0.0,2277,273
2024-05-24,5,5,SQ,BKK,KUL,1400,13.7,0,21.7,1,,,,,,14,Afternoon,Asia,Asia,Singapore Airlines,1016.54,643.9,1660.44,758,91
2024-05-24,5,5,CX,PEK,HKG,1926,-1.3,0,0.5,0,,,,,,19,Evening,Asia,Asia,Cathay Pacific,0.0,0.0,0.0,1237,148
2024-05-24,5,5,CX,PEK,ICN,627,7.3,0,12.7,0,,,,,,6,Morning,Asia,Asia,Cathay Pacific,541.66,343.1,884.76,559,67
2024-05-24,5,5,CX,SIN,HND,1922,-5.2,0,-9.1,0,,,,,,19,Evening,Asia,Asia,Cathay Pacific,0.0,0.0,0.0,3290,395
2024-05-24,5,5,CX,ICN,BKK,447,-4.3,0,-13.7,0,,,,,,4,Night,Asia,Asia,Cathay Pacific,0.0,0.0,0.0,2277,273
2024-05-24,5,5,CX,BKK,KUL,1937,8.5,0,7.7,0,,,,,,19,Evening,Asia,Asia,Cathay Pacific,630.7,399.5,1030.2,758,91
2024-05-24,5,5,NH,HND,HKG,1044,122.2,1,120.0,1,45.0,40.5,37.4,4.8,19.5,10,Morning,Asia,Asia,All Nippon Airways,9067.24,5743.4,14810.64,1802,216
2024-05-24,5,5,NH,PEK,PVG,1105,16.2,1,9.8,0,3.9,5.9,4.3,0.2,3.0,11,Morning,Asia,Asia,All Nippon Airways,1202.04,761.4,1963.44,682,82
2024-05-24,5,5,NH,PVG,HKG,2056,1.2,0,8.6,0,,,,,,20,Evening,Asia,Asia,All Nippon Airways,89.04,56.4,145.44,780,94
2024-05-24,5,5,NH,SIN,PVG,1247,13.2,0,23.1,1,,,,,,12,Afternoon,Asia,Asia,All Nippon Airways,979.44,620.4,1599.8400000000001,2363,284
2024-05-24,5,5,NH,SIN,ICN,2017,10.2,0,14.3,0,,,,,,20,Evening,Asia,Asia,All Nippon Airways,756.84,479.4,1236.24,2872,345
2024-05-24,5,5,NH,HKG,ICN,1520,16.0,1,17.7,1,6.5,3.0,3.3,0.3,2.6,15,Afternoon,Asia,Asia,All Nippon Airways,1187.2,752.0,1939.2,1284,154
2024-05-24,5,5,NH,HKG,BKK,1028,10.2,0,10.7,0,,,,,,10,Morning,Asia,Asia,All Nippon Airways,756.84,479.4,1236.24,1049,126
2024-05-24,5,5,NH,ICN,HND,1725,11.6,0,3.5,0,,,,,,17,Evening,Asia,Asia,All Nippon Airways,860.72,545.2,1405.92,751,90
2024-05-24,5,5,NH,BKK,PVG,2103,8.7,0,2.5,0,,,,,,21,Night,Asia,Asia,All Nippon Airways,645.54,408.9,1054.44,1799,216
2024-05-24,5,5,NH,KUL,SIN,719,-6.9,0,-3.1,0,,,,,,7,Morning,Asia,Asia,All Nippon Airways,0.0,0.0,0.0,184,22
2024-05-24,5,5,JL,HND,SIN,1716,2.9,0,-5.5,0,,,,,,17,Evening,Asia,Asia,Japan Airlines,215.18,136.3,351.48,3290,395
2024-05-24,5,5,JL,HND,ICN,1130,-3.1,0,-4.5,0,,,,,,11,Morning,Asia,Asia,Japan Airlines,0.0,0.0,0.0,751,90
2024-05-24,5,5,JL,SIN,PEK,634,2.6,0,-4.0,0,,,,,,6,Morning,Asia,Asia,Japan Airlines,192.92,122.2,315.12,2788,335
2024-05-24,5,5,JL,HKG,HND,1820,5.5,0,13.9,0,,,,,,18,Evening,Asia,Asia,Japan Airlines,408.1,258.5,666.6,1802,216
2024-05-24,5,5,JL,ICN,PVG,2356,82.0,1,78.4,1,27.5,27.3,28.9,0.2,9.1,23,Night,Asia,Asia,Japan Airlines,6084.4,3854.0,9938.4,510,61
2024-05-24,5,5,CZ,HND,KUL,1926,1.2,0,3.7,0,,,,,,19,Evening,Asia,Asia,China Southern,89.04,56.4,145.44,3322,399
2024-05-24,5,5,CZ,PEK,BKK,2057,-9.3,0,-8.7,0,,,,,,20,Evening,Asia,Asia,China Southern,0.0,0.0,0.0,2060,247
2024-05-24,5,5,CZ,PVG,HKG,1601,11.1,0,18.0,1,,,,,,16,Afternoon,Asia,Asia,China Southern,823.62,521.7,1345.3200000000002,780,94
2024-05-24,5,5,CZ,PVG,ICN,1720,-8.1,0,-3.2,0,,,,,,17,Evening,Asia,Asia,China Southern,0.0,0.0,0.0,510,61
2024-05-24,5,5,CZ,SIN,PEK,1922,16.0,1,25.3,1,7.1,5.1,4.2,0.1,1.2,19,Evening,Asia,Asia,China Southern,1187.2,752.0,1939.2,2788,335
2024-05-24,5,5,CZ,SIN,BKK,2325,109.9,1,106.7,1,36.2,31.7,32.7,1.0,17.6,23,Night,Asia,Asia,China Southern,8154.58,5165.3,13319.880000000001,879,105
2024-05-24,5,5,CZ,HKG,HND,739,4.4,0,1.9,0,,,,,,7,Morning,Asia,Asia,China Southern,326.48,206.8,533.28,1802,216
2024-05-24,5,5,CZ,HKG,PEK,1352,-7.4,0,-4.9,0,,,,,,13,Afternoon,Asia,Asia,China Southern,0.0,0.0,0.0,1237,148
2024-05-24,5,5,CZ,HKG,SIN,1524,13.3,0,19.7,1,,,,,,15,Afternoon,Asia,Asia,China Southern,986.86,625.1,1611.96,1592,191
2024-05-24,5,5,CZ,HKG,KUL,1325,11.7,0,1.9,0,,,,,,13,Afternoon,Asia,Asia,China Southern,868.14,549.9,1418.04,1579,189
2024-05-24,5,5,MH,PEK,BKK,646,39.3,1,44.3,1,8.3,6.3,8.0,1.0,2.7,6,Morning,Asia,Asia,Malaysia Airlines,2916.06,1847.1,4763.16,2060,247
2024-05-24,5,5,MH,PVG,HND,2228,11.6,0,9.1,0,,,,,,22,Night,Asia,Asia,Malaysia Airlines,860.72,545.2,1405.92,1078,129
2024-05-24,5,5,MH,PVG,SIN,1958,102.3,1,106.8,1,32.2,32.8,37.4,3.2,19.5,19,Evening,Asia,Asia,Malaysia Airlines,7590.66,4808.1,12398.76,2363,284
2024-05-24,5,5,MH,PVG,BKK,1716,-3.8,0,1.4,0,,,,,,17,Evening,Asia,Asia,Malaysia Airlines,0.0,0.0,0.0,1799,216
2024-05-24,5,5,MH,SIN,HND,1157,4.5,0,10.2,0,,,,,,11,Morning,Asia,Asia,Malaysia Airlines,333.9,211.5,545.4,3290,395
2024-05-24,5,5,MH,SIN,PVG,1906,3.3,0,11.6,0,,,,,,19,Evening,Asia,Asia,Malaysia Airlines,244.86,155.1,399.96000000000004,2363,284
2024-05-24,5,5,MH,SIN,KUL,440,7.3,0,2.2,0,,,,,,4,Night,Asia,Asia,Malaysia Airlines,541.66,343.1,884.76,184,22
2024-05-24,5,5,MH,HKG,HND,2136,-1.0,0,-10.6,0,,,,,,21,Night,Asia,Asia,Malaysia Airlines,0.0,0.0,0.0,1802,216
2024-05-24,5,5,MH,HKG,PVG,707,-7.4,0,-17.1,0,,,,,,7,Morning,Asia,Asia,Malaysia Airlines,0.0,0.0,0.0,780,94
2024-05-24,5,5,MH,BKK,KUL,813,-9.1,0,-6.3,0,,,,,,8,Morning,Asia,Asia,Malaysia Airlines,0.0,0.0,0.0,758,91
2024-05-24,5,5,TG,HND,PVG,1434,10.6,0,0.9,0,,,,,,14,Afternoon,Asia,Asia,Thai Airways,786.52,498.2,1284.72,1078,129
2024-05-24,5,5,TG,HND,HKG,1132,16.0,1,20.4,1,8.1,3.3,5.7,0.6,1.3,11,Morning,Asia,Asia,Thai Airways,1187.2,752.0,1939.2,1802,216
2024-05-24,5,5,TG,PEK,BKK,2248,0.9,0,5.2,0,,,,,,22,Night,Asia,Asia,Thai Airways,66.78,42.3,109.08,2060,247
2024-05-24,5,5,TG,PVG,ICN,1721,16.0,1,21.1,1,4.8,5.6,2.1,0.2,2.9,17,Evening,Asia,Asia,Thai Airways,1187.2,752.0,1939.2,510,61
2024-05-24,5,5,TG,PVG,KUL,1141,-2.2,0,-6.1,0,,,,,,11,Morning,Asia,Asia,Thai Airways,0.0,0.0,0.0,2358,283
2024-05-24,5,5,TG,SIN,PEK,831,2.8,0,0.7,0,,,,,,8,Morning,Asia,Asia,Thai Airways,207.76,131.6,339.36,2788,335
2024-05-24,5,5,TG,SIN,HKG,1347,9.8,0,2.4,0,,,,,,13,Afternoon,Asia,Asia,Thai Airways,727.16,460.6,1187.76,1592,191
2024-05-24,5,5,TG,HKG,SIN,1524,24.1,1,15.2,1,9.7,5.1,4.7,0.2,2.8,15,Afternoon,Asia,Asia,Thai Airways,1788.22,1132.7,2920.92,1592,191
2024-05-24,5,5,TG,HKG,ICN,1724,21.6,1,23.9,1,7.0,9.4,6.4,0.6,4.1,17,Evening,Asia,Asia,Thai Airways,1602.72,1015.2,2617.92,1284,154
2024-05-24,5,5,TG,BKK,KUL,745,-7.2,0,-16.3,0,,,,,,7,Morning,Asia,Asia,Thai Airways,0.0,0.0,0.0,758,91
2024-05-24,5,5,TG,KUL,BKK,1535,8.9,0,3.1,0,,,,,,15,Afternoon,Asia,Asia,Thai Airways,660.38,418.3,1078.68,758,91
2024-05-24,5,5,QF,MEL,SYD,1554,-6.9,0,-9.5,0,,,,,,15,Afternoon,Oceania,Oceania,Qantas,0.0,0.0,0.0,438,53
2024-05-24,5,5,EK,DXB,CAI,1729,11.7,0,5.3,0,,,,,,17,Evening,Middle East,Africa,Emirates,868.14,549.9,1418.04,1500,180
2024-05-24,5,5,BA,LHR,JNB,1020,6.0,0,4.1,0,,,,,,10,Morning,Europe,Africa,British Airways,445.2,282.0,727.2,5635,676
2024-05-25,5,6,AA,ATL,DFW,801,-1.5,0,1.2,0,,,,,,8,Morning,North America,North America,American Airlines,0.0,0.0,0.0,729,87
2024-05-25,5,6,AA,ATL,ORD,309,16.0,1,16.2,1,3.7,5.6,5.9,0.1,1.4,3,Night,North America,North America,American Airlines,1187.2,752.0,1939.2,606,73
2024-05-25,5,6,AA,ATL,SFO,809,9.4,0,16.6,1,,,,,,8,Morning,North America,North America,American Airlines,697.48,441.8,1139.28,2133,256
2024-05-25,5,6,AA,DFW,JFK,802,7.5,0,8.1,0,,,,,,8,Morning,North America,North America,American Airlines,556.5,352.5,909.0,1388,167
2024-05-25,5,6,AA,DFW,MIA,634,1.5,0,9.4,0,,,,,,6,Morning,North America,North America,American Airlines,111.3,70.5,181.8,1119,134
2024-05-25,5,6,AA,DFW,SEA,529,94.9,1,96.4,1,24.4,26.7,24.1,2.4,12.2,5,Morning,North America,North America,American Airlines,7041.58,4460.3,11501.880000000001,1657,199
2024-05-25,5,6,AA,ORD,ATL,1300,7.3,0,12.6,0,,,,,,13,Afternoon,North America,North America,American Airlines,541.66,343.1,884.76,606,73
2024-05-25,5,6,AA,ORD,DFW,1046,51.9,1,47.0,1,20.4,18.1,15.5,1.2,9.7,10,Morning,North America,North America,American Airlines,3850.98,2439.3,6290.280000000001,801,96
2024-05-25,5,6,AA,LAX,DEN,424,7.0,0,6.4,0,,,,,,4,Night,North America,North America,American Airlines,519.4,329.0,848.4,860,103
2024-05-25,5,6,AA,LAX,SFO,1559,32.5,1,38.1,1,7.7,5.7,7.6,0.7,5.8,15,Afternoon,North America,North America,American Airlines,2411.5,1527.5,3939.0,338,41
2024-05-25,5,6,AA,LAX,SEA,1923,16.0,1,10.8,0,4.7,4.6,3.2,0.3,2.4,19,Evening,North America,North America,American Airlines,1187.2,752.0,1939.2,954,114
2024-05-25,5,6,AA,JFK,ATL,1933,-2.0,0,-8.0,0,,,,,,19,Evening,North America,North America,American Airlines,0.0,0.0,0.0,759,91
2024-05-25,5,6,AA,JFK,DEN,827,-2.0,0,-1.7,0,,,,,,8,Morning,North America,North America,American Airlines,0.0,0.0,0.0,1621,195
2024-05-25,5,6,AA,JFK,ORD,1503,0.5,0,-5.7,0,,,,,,15,Afternoon,North America,North America,American Airlines,37.1,23.5,60.6,738,89
2024-05-25,5,6,AA,SFO,ATL,530,-10.0,0,-11.9,0,,,,,,5,Morning,North America,North America,American Airlines,0.0,0.0,0.0,2133,256
2024-05-25,5,6,AA,SFO,DFW,1229,-8.6,0,-10.8,0,,,,,,12,Afternoon,North America,North America,American Airlines,0.0,0.0,0.0,1460,175
2024-05-25,5,6,AA,SFO,JFK,1644,39.8,1,42.4,1,11.8,11.1,6.9,0.7,5.0,16,Afternoon,North America,North America,American Airlines,2953.16,1870.6,4823.76,2578,309
2024-05-25,5,6,AA,SFO,MIA,5,3.1,0,10.0,0,,,,,,0,Night,North America,North America,American Airlines,230.02,145.7,375.72,2580,310
2024-05-25,5,6,AA,MIA,ATL,1556,38.9,1,47.9,1,17.8,7.4,8.7,1.1,5.9,15,Afternoon,North America,North America,American Airlines,2886.38,1828.3,4714.68,596,72
2024-05-25,5,6,AA,MIA,DFW,1023,5.7,0,5.6,0,,,,,,10,Morning,North America,North America,American Airlines,422.94,267.9,690.8399999999999,1119,134
2024-05-25,5,6,AA,MIA,SFO,1424,6.8,0,11.8,0,,,,,,14,Afternoon,North America,North America,American Airlines,504.56,319.6,824.1600000000001,2580,310
2024-05-25,5,6,AA,SEA,JFK,705,16.6,1,16.8,1,7.6,2.6,3.4,0.4,1.3,7,Morning,North America,North America,American Airlines,1231.72,780.2,2011.92,2413,290
2024-05-25,5,6,AA,SEA,SFO,2013,6.0,0,-0.5,0,,,,,,20,Evening,North America,North America,American Airlines,445.2,282.0,727.2,679,81
2024-05-25,5,6,DL,ATL,DEN,1109,11.1,0,12.7,0,,,,,,11,Morning,North America,North America,Delta Air Lines,823.62,521.7,1345.3200000000002,1196,144
2024-05-25,5,6,DL,DFW,ATL,1400,11.4,0,9.0,0,,,,,,14,Afternoon,North America,North America,Delta Air Lines,845.88,535.8,1381.6799999999998,729,87
2024-05-25,5,6,DL,DFW,DEN,942,-0.5,0,-2.2,0,,,,,,9,Morning,North America,North America,Delta Air Lines,0.0,0.0,0.0,640,77
2024-05-25,5,6,DL,DFW,LAX,1040,77.6,1,79.8,1,39.9,26.6,29.0,1.7,14.0,10,Morning,North America,North America,Delta Air Lines,5757.92,3647.2,9405.119999999999,1231,148
2024-05-25,5,6,DL,DFW,SFO,1611,-8.1,0,-17.2,0,,,,,,16,Afternoon,North America,North America,Delta Air Lines,0.0,0.0,0.0,1460,175
2024-05-25,5,6,DL,DFW,SEA,1600,16.0,1,23.4,1,8.3,5.5,3.3,0.1,1.4,16,Afternoon,North America,North America,Delta Air Lines,1187.2,752.0,1939.2,1657,199
2024-05-25,5,6,DL,DEN,ATL,915,16.0,1,18.0,1,5.6,5.1,4.1,0.4,2.9,9,Morning,North America,North America,Delta Air Lines,1187.2,752.0,1939.2,1196,144
2024-05-25,5,6,DL,DEN,SFO,1649,8.0,0,5.5,0,,,,,,16,Afternoon,North America,North America,Delta Air Lines,593.6,376.0,969.6,964,116
2024-05-25,5,6,DL,ORD,JFK,835,-7.9,0,-17.0,0,,,,,,8,Morning,North America,North America,Delta Air Lines,0.0,0.0,0.0,738,89
2024-05-25,5,6,DL,ORD,SEA,1215,11.9,0,17.1,1,,,,,,12,Afternoon,North America,North America,Delta Air Lines,882.98,559.3,1442.28,1715,206
2024-05-25,5,6,DL,LAX,DFW,1831,8.7,0,9.8,0,,,,,,18,Evening,North America,North America,Delta Air Lines,645.54,408.9,1054.44,1231,148
2024-05-25,5,6,DL,LAX,MIA,537,10.9,0,17.0,1,,,,,,5,Morning,North America,North America,Delta Air Lines,808.78,512.3,1321.08,2336,280
2024-05-25,5,6,DL,LAX,SEA,1337,16.0,1,9.8,0,4.2,4.0,4.3,0.3,1.4,13,Afternoon,North America,North America,Delta Air Lines,1187.2,752.0,1939.2,954,114
2024-05-25,5,6,DL,JFK,DFW,1834,-0.4,0,-7.7,0,,,,,,18,Evening,North America,North America,Delta Air Lines,0.0,0.0,0.0,1388,167
2024-05-25,5,6,DL,JFK,ORD,932,13.3,0,13.0,0,,,,,,9,Morning,North America,North America,Delta Air Lines,986.86,625.1,1611.96,738,89
2024-05-25,5,6,DL,JFK,SEA,1808,11.2,0,20.1,1,,,,,,18,Evening,North America,North America,Delta Air Lines,831.04,526.4,1357.44,2413,290
2024-05-25,5,6,DL,SFO,ATL,2115,1.4,0,-5.1,0,,,,,,21,Night,North America,North America,Delta Air Lines,103.88,65.8,169.68,2133,256
2024-05-25,5,6,DL,SFO,DFW,1719,-8.5,0,-14.7,0,,,,,,17,Evening,North America,North America,Delta Air Lines,0.0,0.0,0.0,1460,175
2024-05-25,5,6,DL,SFO,MIA,1406,2.0,0,3.3,0,,,,,,14,Afternoon,North America,North America,Delta Air Lines,148.4,94.0,242.4,2580,310
2024-05-25,5,6,DL,MIA,LAX,1519,47.6,1,46.9,1,15.2,13.4,14.1,1.6,5.8,15,Afternoon,North America,North America,Delta Air Lines,3531.92,2237.2,5769.12,2336,280
2024-05-25,5,6,DL,MIA,SEA,931,9.9,0,6.4,0,,,,,,9,Morning,North America,North America,Delta Air Lines,734.58,465.3,1199.88,2719,326
2024-05-25,5,6,DL,SEA,LAX,1555,2.0,0,-2.1,0,,,,,,15,Afternoon,North America,North America,Delta Air Lines,148.4,94.0,242.4,954,114
2024-05-25,5,6,UA,ATL,ORD,1349,29.2,1,34.1,1,12.5,10.3,5.0,0.3,3.2,13,Afternoon,North America,North America,United Airlines,2166.64,1372.4,3539.04,606,73
2024-05-25,5,6,UA,ATL,JFK,457,12.6,0,13.9,0,,,,,,4,Night,North America,North America,United Airlines,934.92,592.2,1527.12,759,91
2024-05-25,5,6,UA,DFW,ORD,1314,12.4,0,21.9,1,,,,,,13,Afternoon,North America,North America,United Airlines,920.08,582.8,1502.88,801,96
2024-05-25,5,6,UA,DEN,ORD,848,-7.5,0,1.5,0,,,,,,8,Morning,North America,North America,United Airlines,0.0,0.0,0.0,885,106
2024-05-25,5,6,UA,ORD,MIA,1915,-5.8,0,-15.3,0,,,,,,19,Evening,North America,North America,United Airlines,0.0,0.0,0.0,1198,144
2024-05-25,5,6,UA,LAX,DFW,1217,2.4,0,-3.2,0,,,,,,12,Afternoon,North America,North America,United Airlines,178.08,112.8,290.88,1231,148
2024-05-25,5,6,UA,LAX,JFK,1435,12.6,0,16.0,1,,,,,,14,Afternoon,North America,North America,United Airlines,934.92,592.2,1527.12,2468,296
2024-05-25,5,6,UA,LAX,SFO,1325,1.5,0,10.5,0,,,,,,13,Afternoon,North America,North America,United Airlines,111.3,70.5,181.8,338,41
2024-05-25,5,6,UA,LAX,SEA,1956,16.0,1,15.9,1,8.3,4.0,4.5,0.2,2.8,19,Evening,North America,North America,United Airlines,1187.2,752.0,1939.2,954,114
2024-05-25,5,6,UA,JFK,LAX,559,13.3,0,6.4,0,,,,,,5,Morning,North America,North America,United Airlines,986.86,625.1,1611.96,2468,296
2024-05-25,5,6,UA,JFK,MIA,1755,16.0,1,23.3,1,7.1,5.2,3.8,0.2,2.9,17,Evening,North America,North America,United Airlines,1187.2,752.0,1939.2,1091,131
2024-05-25,5,6,UA,SFO,DFW,1903,16.0,1,17.5,1,7.5,5.0,4.2,0.4,2.3,19,Evening,North America,North America,United Airlines,1187.2,752.0,1939.2,1460,175
2024-05-25,5,6,UA,MIA,DFW,1344,16.0,1,15.3,1,3.2,3.0,4.4,0.4,1.8,13,Afternoon,North America,North America,United Airlines,1187.2,752.0,1939.2,1119,134
2024-05-25,5,6,UA,MIA,ORD,1508,18.1,1,25.4,1,3.2,3.0,2.6,0.4,2.8,15,Afternoon,North America,North America,United Airlines,1343.02,850.7,2193.7200000000003,1198,144
2024-05-25,5,6,UA,MIA,SEA,931,1.6,0,-6.2,0,,,,,,9,Morning,North America,North America,United Airlines,118.72,75.2,193.92000000000002,2719,326
2024-05-25,5,6,UA,SEA,ATL,823,1.0,0,-5.7,0,,,,,,8,Morning,North America,North America,United Airlines,74.2,47.0,121.2,2176,261
2024-05-25,5,6,UA,SEA,ORD,2007,13.2,0,4.8,0,,,,,,20,Evening,North America,North America,United Airlines,979.44,620.4,1599.8400000000001,1715,206
2024-05-25,5,6,UA,SEA,JFK,1757,10.3,0,16.6,1,,,,,,17,Evening,North America,North America,United Airlines,764.26,484.1,1248.3600000000001,2413,290
2024-05-25,5,6,WN,ATL,LAX,649,16.0,1,22.0,1,6.4,3.5,5.3,0.2,1.2,6,Morning,North America,North America,Southwest Airlines,1187.2,752.0,1939.2,1941,233
2024-05-25,5,6,WN,DFW,DEN,1931,-8.8,0,-8.2,0,,,,,,19,Evening,North America,North America,Southwest Airlines,0.0,0.0,0.0,640,77
2024-05-25,5,6,WN,DFW,JFK,902,16.0,1,23.5,1,6.6,5.1,4.0,0.3,2.4,9,Morning,North America,North America,Southwest Airlines,1187.2,752.0,1939.2,1388,167
2024-05-25,5,6,WN,DFW,SFO,703,7.3,0,4.0,0,,,,,,7,Morning,North America,North America,Southwest Airlines,541.66,343.1,884.76,1460,175
2024-05-25,5,6,WN,DEN,JFK,1059,0.1,0,8.6,0,,,,,,10,Morning,North America,North America,Southwest Airlines,7.42,4.7,12.120000000000001,1621,195
2024-05-25,5,6,WN,DEN,SFO,2237,9.6,0,8.3,0,,,,,,22,Night,North America,North America,Southwest Airlines,712.32,451.2,1163.52,964,116
2024-05-25,5,6,WN,DEN,MIA,1651,-9.2,0,-3.7,0,,,,,,16,Afternoon,North America,North America,Southwest Airlines,0.0,0.0,0.0,1707,205
2024-05-25,5,6,WN,ORD,ATL,1430,13.8,0,8.2,0,,,,,,14,Afternoon,North America,North America,Southwest Airlines,1023.96,648.6,1672.56,606,73
2024-05-25,5,6,WN,ORD,JFK,953,62.5,1,55.8,1,16.2,10.8,9.5,1.7,9.0,9,Morning,North America,North America,Southwest Airlines,4637.5,2937.5,7575.0,738,89
2024-05-25,5,6,WN,LAX,ATL,1613,0.7,0,-5.9,0,,,,,,16,Afternoon,North America,North America,Southwest Airlines,51.94,32.9,84.84,1941,233
2024-05-25,5,6,WN,LAX,DFW,1317,21.7,1,31.2,1,9.5,7.0,3.3,0.2,1.7,13,Afternoon,North America,North America,Southwest Airlines,1610.14,1019.9,2630.04,1231,148
2024-05-25,5,6,WN,LAX,ORD,1010,-1.9,0,4.6,0,,,,,,10,Morning,North America,North America,Southwest Airlines,0.0,0.0,0.0,1740,209
2024-05-25,5,6,WN,LAX,SFO,758,0.8,0,2.7,0,,,,,,7,Morning,North America,North America,Southwest Airlines,59.36,37.6,96.96000000000001,338,41
2024-05-25,5,6,WN,JFK,ORD,258,1.2,0,-8.6,0,,,,,,2,Night,North America,North America,Southwest Airlines,89.04,56.4,145.44,738,89
2024-05-25,5,6,WN,JFK,LAX,2015,39.2,1,44.6,1,7.1,12.7,10.6,1.3,6.8,20,Evening,North America,North America,Southwest Airlines,2908.64,1842.4,4751.04,2468,296
2024-05-25,5,6,WN,JFK,MIA,1323,11.9,0,19.8,1,,,,,,13,Afternoon,North America,North America,Southwest Airlines,882.98,559.3,1442.28,1091,131
2024-05-25,5,6,WN,SFO,DEN,729,-8.9,0,0.3,0,,,,,,7,Morning,North America,North America,Southwest Airlines,0.0,0.0,0.0,964,116
2024-05-25,5,6,WN,SFO,MIA,1907,16.0,1,9.3,0,7.2,5.1,2.1,0.2,2.5,19,Evening,North America,North America,Southwest Airlines,1187.2,752.0,1939.2,2580,310
